data,temperatura,quantidade_vendida
2024-03-05,28.9,13
2024-03-06,23.8,0
2024-03-06,36.9,31
2024-03-06,21.7,1
2024-03-06,31.3,18
2024-03-06,29.7,16
2024-03-06,21.1,10
2024-03-06,34.2,18
2024-03-06,23.7,2
2024-03-06,26.3,9
2024-03-06,29.3,8
2024-03-07,33.6,15
2024-03-07,32.6,9
2024-03-07,37.1,19
2024-03-07,25.6,10
2024-03-07,30.6,11
2024-03-07,28.7,9
2024-03-07,24.1,0
2024-03-07,35.1,21
2024-03-07,22.8,10
2024-03-07,21.4,13
2024-03-08,39.8,29
2024-03-08,26.6,9
2024-03-08,24.6,11
2024-03-08,33.2,15
2024-03-08,27.0,13
2024-03-08,29.4,8
2024-03-08,35.7,21
2024-03-08,30.0,14
2024-03-08,20.4,3
2024-03-08,21.4,13
2024-03-09,26.6,6
2024-03-09,22.2,8
2024-03-09,38.9,23
2024-03-09,21.5,13
2024-03-09,31.0,15
2024-03-09,27.6,9
2024-03-09,39.4,21
2024-03-09,34.8,17
2024-03-09,38.0,27
2024-03-09,26.2,8
2024-03-10,23.1,8
2024-03-10,26.2,13
2024-03-10,22.1,8
2024-03-10,29.1,13
2024-03-10,27.2,17
2024-03-10,26.7,19
2024-03-10,33.9,19
2024-03-10,32.8,21
2024-03-10,21.9,9
2024-03-10,33.0,22
2024-03-11,21.5,1
2024-03-11,31.6,18
2024-03-11,24.8,8
2024-03-11,32.7,23
2024-03-11,32.0,15
2024-03-11,29.8,18
2024-03-11,37.8,25
2024-03-11,24.2,3
2024-03-11,33.4,15
2024-03-11,24.7,8
2024-03-12,26.0,10
2024-03-12,28.9,5
2024-03-12,26.0,6
2024-03-12,27.9,13
2024-03-12,37.8,26
2024-03-12,38.4,23
2024-03-12,32.9,24
2024-03-12,37.3,15
2024-03-12,35.3,22
2024-03-12,22.9,4
2024-03-13,37.1,24
2024-03-13,20.5,4
2024-03-13,35.2,26
2024-03-13,30.6,14
2024-03-13,23.9,3
2024-03-13,36.6,29
2024-03-13,23.8,8
2024-03-13,38.5,26
2024-03-13,31.3,18
2024-03-13,27.2,20
2024-03-14,38.9,37
2024-03-14,21.8,2
2024-03-14,28.6,10
2024-03-14,33.8,11
2024-03-14,33.3,21
2024-03-14,21.7,3
2024-03-14,38.7,30
2024-03-14,27.9,24
2024-03-14,37.1,23
2024-03-14,28.6,12
2024-03-15,24.4,4
2024-03-15,38.2,20
2024-03-15,26.0,6
2024-03-15,20.2,7
2024-03-15,23.7,5
2024-03-15,32.0,21
2024-03-15,20.2,6
2024-03-15,39.1,25
2024-03-15,29.6,18
2024-03-15,37.6,27
2024-03-16,37.9,19
2024-03-16,32.3,19
2024-03-16,26.3,17
2024-03-16,27.8,10
2024-03-16,28.7,18
2024-03-16,24.5,8
2024-03-16,31.0,11
2024-03-16,27.5,5
2024-03-16,39.5,27
2024-03-16,34.5,16
2024-03-17,39.1,25
2024-03-17,28.0,5
2024-03-17,37.6,23
2024-03-17,30.5,12
2024-03-17,20.9,2
2024-03-17,32.5,17
2024-03-17,20.1,12
2024-03-17,28.9,4
2024-03-17,38.7,22
2024-03-17,34.9,20
2024-03-18,32.8,15
2024-03-18,40.0,28
2024-03-18,32.8,13
2024-03-18,20.4,5
2024-03-18,28.8,15
2024-03-18,36.5,28
2024-03-18,26.7,20
2024-03-18,24.6,6
2024-03-18,32.4,21
2024-03-18,37.6,23
2024-03-19,34.3,13
2024-03-19,33.7,20
2024-03-19,26.1,13
2024-03-19,38.1,17
2024-03-19,25.8,20
2024-03-19,34.0,15
2024-03-19,34.6,21
2024-03-19,34.6,21
2024-03-19,29.9,17
2024-03-19,32.3,3
2024-03-20,22.9,0
2024-03-20,24.9,16
2024-03-20,39.0,17
2024-03-20,37.3,22
2024-03-20,30.5,9
2024-03-20,25.1,17
2024-03-20,34.3,20
2024-03-20,22.9,1
2024-03-20,35.0,16
2024-03-20,31.2,15
2024-03-21,23.1,2
2024-03-21,37.4,23
2024-03-21,33.0,21
2024-03-21,34.4,27
2024-03-21,29.0,9
2024-03-21,36.4,20
2024-03-21,31.6,19
2024-03-21,28.2,7
2024-03-21,21.8,0
2024-03-21,23.0,7
2024-03-22,34.6,14
2024-03-22,32.9,15
2024-03-22,37.1,32
2024-03-22,29.4,6
2024-03-22,25.0,5
2024-03-22,30.1,9
2024-03-22,37.1,29
2024-03-22,39.2,19
2024-03-22,25.0,6
2024-03-22,38.3,32
2024-03-23,34.1,20
2024-03-23,33.2,13
2024-03-23,21.5,7
2024-03-23,30.7,21
2024-03-23,38.9,27
2024-03-23,32.2,17
2024-03-23,23.2,10
2024-03-23,27.5,5
2024-03-23,37.4,24
2024-03-23,22.3,8
2024-03-24,21.9,2
2024-03-24,29.9,9
2024-03-24,33.3,21
2024-03-24,25.4,14
2024-03-24,27.0,10
2024-03-24,32.1,20
2024-03-24,37.0,28
2024-03-24,31.3,15
2024-03-24,21.4,6
2024-03-24,21.9,0
2024-03-25,36.6,25
2024-03-25,21.5,0
2024-03-25,21.7,13
2024-03-25,39.4,17
2024-03-25,29.4,14
2024-03-25,25.6,2
2024-03-25,25.8,17
2024-03-25,39.1,26
2024-03-25,22.3,9
2024-03-25,26.9,13
2024-03-26,38.8,22
2024-03-26,37.3,20
2024-03-26,21.5,5
2024-03-26,32.9,19
2024-03-26,22.6,9
2024-03-26,38.4,26
2024-03-26,35.5,29
2024-03-26,23.8,2
2024-03-26,27.2,15
2024-03-26,27.4,14
2024-03-27,33.0,13
2024-03-27,35.6,27
2024-03-27,38.5,15
2024-03-27,21.6,4
2024-03-27,39.1,14
2024-03-27,22.5,9
2024-03-27,29.4,16
2024-03-27,35.2,24
2024-03-27,30.1,18
2024-03-27,38.2,18
2024-03-28,31.0,24
2024-03-28,29.9,17
2024-03-28,38.0,22
2024-03-28,20.2,2
2024-03-28,35.3,21
2024-03-28,33.0,5
2024-03-28,36.6,21
2024-03-28,39.9,30
2024-03-28,38.4,20
2024-03-28,24.7,0
2024-03-29,29.8,18
2024-03-29,32.5,23
2024-03-29,33.9,17
2024-03-29,31.4,17
2024-03-29,36.3,22
2024-03-29,34.4,17
2024-03-29,32.1,16
2024-03-29,27.9,21
2024-03-29,39.6,29
2024-03-29,37.2,19
2024-03-30,26.9,20
2024-03-30,34.9,21
2024-03-30,22.1,4
2024-03-30,38.4,35
2024-03-30,26.5,6
2024-03-30,20.6,0
2024-03-30,40.0,17
2024-03-30,39.0,33
2024-03-30,29.8,15
2024-03-30,34.3,21
2024-03-31,34.4,22
2024-03-31,30.1,17
2024-03-31,28.3,16
2024-03-31,31.2,19
2024-03-31,28.9,23
2024-03-31,28.7,9
2024-03-31,24.5,20
2024-03-31,22.7,0
2024-03-31,29.1,17
2024-03-31,25.9,12
2024-04-01,26.1,5
2024-04-01,21.4,7
2024-04-01,34.6,21
2024-04-01,26.6,12
2024-04-01,24.4,15
2024-04-01,33.9,24
2024-04-01,26.3,8
2024-04-01,36.1,25
2024-04-01,37.5,17
2024-04-01,21.0,3
2024-04-02,39.4,28
2024-04-02,28.5,7
2024-04-02,29.2,15
2024-04-02,39.2,16
2024-04-02,24.3,9
2024-04-02,30.9,13
2024-04-02,24.0,9
2024-04-02,29.1,4
2024-04-02,37.6,16
2024-04-02,24.5,8
2024-04-03,30.1,18
2024-04-03,28.6,17
2024-04-03,25.7,7
2024-04-03,30.2,13
2024-04-03,39.4,19
2024-04-03,34.9,21
2024-04-03,27.1,6
2024-04-03,31.2,10
2024-04-03,31.5,21
2024-04-03,29.9,14
2024-04-04,26.7,12
2024-04-04,39.6,25
2024-04-04,37.4,24
2024-04-04,28.7,18
2024-04-04,37.7,27
2024-04-04,29.4,10
2024-04-04,23.5,5
2024-04-04,26.2,7
2024-04-04,20.9,0
2024-04-04,30.1,9
2024-04-05,26.7,7
2024-04-05,25.2,6
2024-04-05,34.0,19
2024-04-05,21.6,10
2024-04-05,31.1,14
2024-04-05,24.7,8
2024-04-05,20.3,3
2024-04-05,33.5,15
2024-04-05,38.3,19
2024-04-05,31.7,22
2024-04-06,34.4,17
2024-04-06,33.0,15
2024-04-06,24.0,8
2024-04-06,23.8,12
2024-04-06,35.2,18
2024-04-06,21.4,7
2024-04-06,26.5,4
2024-04-06,35.5,18
2024-04-06,21.6,9
2024-04-06,31.0,10
2024-04-07,34.0,10
2024-04-07,22.0,8
2024-04-07,33.3,11
2024-04-07,30.9,27
2024-04-07,33.2,23
2024-04-07,39.2,23
2024-04-07,35.3,27
2024-04-07,26.3,14
2024-04-07,24.5,15
2024-04-07,25.0,4
2024-04-08,38.5,18
2024-04-08,30.0,6
2024-04-08,27.4,17
2024-04-08,21.1,6
2024-04-08,24.3,5
2024-04-08,31.3,13
2024-04-08,35.3,17
2024-04-08,30.9,21
2024-04-08,23.5,5
2024-04-08,34.9,25
2024-04-09,25.9,4
2024-04-09,33.0,18
2024-04-09,29.8,22
2024-04-09,33.5,22
2024-04-09,30.1,13
2024-04-09,29.9,10
2024-04-09,26.3,8
2024-04-09,32.7,23
2024-04-09,28.1,16
2024-04-09,22.9,8
2024-04-10,37.6,18
2024-04-10,33.7,23
2024-04-10,21.8,12
2024-04-10,27.9,8
2024-04-10,24.3,9
2024-04-10,31.7,18
2024-04-10,22.0,0
2024-04-10,38.6,21
2024-04-10,31.8,23
2024-04-10,33.0,13
2024-04-11,34.8,14
2024-04-11,29.2,18
2024-04-11,35.4,19
2024-04-11,30.5,10
2024-04-11,39.3,20
2024-04-11,32.6,18
2024-04-11,36.8,19
2024-04-11,25.9,18
2024-04-11,24.4,11
2024-04-11,36.5,27
2024-04-12,21.2,0
2024-04-12,27.1,14
2024-04-12,35.2,19
2024-04-12,27.3,8
2024-04-12,34.0,25
2024-04-12,27.9,4
2024-04-12,30.3,23
2024-04-12,37.1,17
2024-04-12,31.8,15
2024-04-12,29.3,8
2024-04-13,23.8,5
2024-04-13,23.5,0
2024-04-13,38.6,12
2024-04-13,32.6,18
2024-04-13,30.4,15
2024-04-13,37.0,30
2024-04-13,23.6,5
2024-04-13,26.9,12
2024-04-13,39.4,15
2024-04-13,39.7,28
2024-04-14,38.5,24
2024-04-14,35.8,24
2024-04-14,26.3,8
2024-04-14,21.4,4
2024-04-14,30.6,19
2024-04-14,32.2,14
2024-04-14,34.4,24
2024-04-14,29.9,19
2024-04-14,36.5,19
2024-04-14,24.5,7
2024-04-15,37.5,25
2024-04-15,26.8,13
2024-04-15,31.6,21
2024-04-15,31.3,18
2024-04-15,36.7,18
2024-04-15,29.1,17
2024-04-15,39.9,24
2024-04-15,24.9,0
2024-04-15,37.1,14
2024-04-15,33.4,13
2024-04-16,39.7,27
2024-04-16,32.7,8
2024-04-16,37.5,21
2024-04-16,34.5,26
2024-04-16,32.5,13
2024-04-16,25.8,25
2024-04-16,33.7,26
2024-04-16,26.8,13
2024-04-16,25.3,8
2024-04-16,34.3,24
2024-04-17,39.4,21
2024-04-17,37.2,20
2024-04-17,25.3,10
2024-04-17,37.8,36
2024-04-17,27.0,9
2024-04-17,38.2,30
2024-04-17,27.9,13
2024-04-17,23.2,0
2024-04-17,38.6,23
2024-04-17,34.1,20
2024-04-18,38.9,27
2024-04-18,25.2,13
2024-04-18,27.3,16
2024-04-18,30.7,18
2024-04-18,21.3,3
2024-04-18,39.9,22
2024-04-18,24.7,12
2024-04-18,25.0,3
2024-04-18,25.8,9
2024-04-18,32.1,15
2024-04-19,29.6,10
2024-04-19,31.8,13
2024-04-19,22.2,12
2024-04-19,25.2,13
2024-04-19,21.3,6
2024-04-19,36.5,25
2024-04-19,23.9,8
2024-04-19,28.5,15
2024-04-19,21.5,11
2024-04-19,33.8,24
2024-04-20,34.0,14
2024-04-20,33.9,22
2024-04-20,35.9,25
2024-04-20,27.3,11
2024-04-20,24.3,12
2024-04-20,23.1,0
2024-04-20,36.5,20
2024-04-20,38.3,24
2024-04-20,39.9,27
2024-04-20,29.5,16
2024-04-21,27.9,10
2024-04-21,22.6,20
2024-04-21,35.4,17
2024-04-21,34.7,19
2024-04-21,32.3,12
2024-04-21,38.5,18
2024-04-21,37.6,17
2024-04-21,38.0,25
2024-04-21,24.2,1
2024-04-21,38.8,27
2024-04-22,33.8,15
2024-04-22,36.7,22
2024-04-22,26.3,1
2024-04-22,24.0,9
2024-04-22,30.2,13
2024-04-22,25.5,10
2024-04-22,27.0,5
2024-04-22,29.1,18
2024-04-22,23.9,9
2024-04-22,20.4,5
2024-04-23,36.6,13
2024-04-23,31.0,18
2024-04-23,21.9,0
2024-04-23,23.8,9
2024-04-23,30.4,6
2024-04-23,20.8,6
2024-04-23,36.4,17
2024-04-23,27.9,13
2024-04-23,36.8,17
2024-04-23,21.6,0
2024-04-24,27.1,11
2024-04-24,29.0,17
2024-04-24,26.2,7
2024-04-24,33.1,18
2024-04-24,21.2,12
2024-04-24,33.9,21
2024-04-24,26.6,4
2024-04-24,29.2,9
2024-04-24,21.0,5
2024-04-24,21.0,10
2024-04-25,21.0,3
2024-04-25,21.3,0
2024-04-25,26.5,5
2024-04-25,31.8,8
2024-04-25,25.3,8
2024-04-25,37.0,21
2024-04-25,31.8,10
2024-04-25,34.0,25
2024-04-25,29.1,14
2024-04-25,39.0,23
2024-04-26,32.3,18
2024-04-26,30.7,20
2024-04-26,37.3,19
2024-04-26,23.4,6
2024-04-26,25.6,6
2024-04-26,36.8,33
2024-04-26,39.0,31
2024-04-26,31.5,11
2024-04-26,37.7,17
2024-04-26,28.5,12
2024-04-27,29.4,24
2024-04-27,31.7,15
2024-04-27,37.7,13
2024-04-27,21.7,0
2024-04-27,32.7,21
2024-04-27,39.7,28
2024-04-27,22.8,8
2024-04-27,25.0,5
2024-04-27,30.9,14
2024-04-27,30.5,13
2024-04-28,34.9,17
2024-04-28,24.0,11
2024-04-28,20.4,4
2024-04-28,28.7,13
2024-04-28,31.9,15
2024-04-28,37.9,21
2024-04-28,29.4,3
2024-04-28,22.8,0
2024-04-28,26.7,3
2024-04-28,36.1,20
2024-04-29,21.5,10
2024-04-29,31.0,18
2024-04-29,23.3,10
2024-04-29,33.9,14
2024-04-29,21.5,6
2024-04-29,32.3,18
2024-04-29,38.3,15
2024-04-29,31.7,17
2024-04-29,23.9,7
2024-04-29,24.9,17
2024-04-30,21.7,4
2024-04-30,32.2,13
2024-04-30,39.5,28
2024-04-30,27.3,12
2024-04-30,31.1,18
2024-04-30,32.2,16
2024-04-30,29.5,11
2024-04-30,24.4,3
2024-04-30,31.1,19
2024-04-30,33.6,14
2024-05-01,33.0,26
2024-05-01,23.9,14
2024-05-01,39.5,23
2024-05-01,27.1,8
2024-05-01,37.6,21
2024-05-01,25.6,12
2024-05-01,33.6,16
2024-05-01,29.2,14
2024-05-01,29.8,25
2024-05-01,29.6,11
2024-05-02,22.6,4
2024-05-02,31.5,18
2024-05-02,33.1,19
2024-05-02,37.9,22
2024-05-02,32.8,17
2024-05-02,32.4,18
2024-05-02,37.9,29
2024-05-02,29.6,14
2024-05-02,38.9,19
2024-05-02,20.1,3
2024-05-03,27.6,10
2024-05-03,28.7,16
2024-05-03,35.6,18
2024-05-03,35.5,16
2024-05-03,34.6,20
2024-05-03,23.1,3
2024-05-03,27.7,11
2024-05-03,26.7,16
2024-05-03,26.3,10
2024-05-03,21.5,0
2024-05-04,29.9,16
2024-05-04,33.4,15
2024-05-04,23.0,6
2024-05-04,25.2,19
2024-05-04,20.8,7
2024-05-04,31.9,20
2024-05-04,27.1,15
2024-05-04,33.6,13
2024-05-04,24.5,5
2024-05-04,30.3,13
2024-05-05,34.0,22
2024-05-05,23.5,10
2024-05-05,34.1,27
2024-05-05,39.3,20
2024-05-05,27.3,8
2024-05-05,30.4,14
2024-05-05,38.4,18
2024-05-05,36.3,23
2024-05-05,28.8,15
2024-05-05,34.6,14
2024-05-06,33.5,27
2024-05-06,34.5,17
2024-05-06,35.1,15
2024-05-06,39.6,26
2024-05-06,30.5,19
2024-05-06,27.7,6
2024-05-06,29.4,10
2024-05-06,34.0,21
2024-05-06,30.8,20
2024-05-06,32.8,22
2024-05-07,33.4,14
2024-05-07,27.1,7
2024-05-07,34.1,14
2024-05-07,21.9,2
2024-05-07,26.4,15
2024-05-07,27.4,10
2024-05-07,32.8,13
2024-05-07,25.7,5
2024-05-07,32.1,23
2024-05-07,37.6,26
2024-05-08,36.3,18
2024-05-08,20.5,0
2024-05-08,29.9,20
2024-05-08,29.0,20
2024-05-08,25.5,13
2024-05-08,29.4,14
2024-05-08,39.2,27
2024-05-08,37.8,19
2024-05-08,23.5,12
2024-05-08,22.4,0
2024-05-09,30.1,10
2024-05-09,37.4,30
2024-05-09,31.5,11
2024-05-09,34.4,18
2024-05-09,33.4,17
2024-05-09,24.2,9
2024-05-09,30.1,16
2024-05-09,32.1,20
2024-05-09,26.3,9
2024-05-09,37.7,25
2024-05-10,37.5,20
2024-05-10,33.6,25
2024-05-10,35.1,16
2024-05-10,27.0,12
2024-05-10,35.6,22
2024-05-10,22.3,9
2024-05-10,28.9,4
2024-05-10,31.0,26
2024-05-10,25.7,13
2024-05-10,32.2,15
2024-05-11,25.0,19
2024-05-11,27.1,19
2024-05-11,34.7,22
2024-05-11,28.3,7
2024-05-11,24.0,5
2024-05-11,21.5,1
2024-05-11,36.7,24
2024-05-11,21.3,10
2024-05-11,22.8,1
2024-05-11,29.7,17
2024-05-12,25.2,16
2024-05-12,33.1,23
2024-05-12,31.7,14
2024-05-12,26.0,11
2024-05-12,26.5,14
2024-05-12,25.9,18
2024-05-12,28.7,13
2024-05-12,36.9,21
2024-05-12,28.5,9
2024-05-12,25.9,8
2024-05-13,36.6,27
2024-05-13,20.1,4
2024-05-13,28.3,11
2024-05-13,21.6,0
2024-05-13,20.0,10
2024-05-13,23.7,12
2024-05-13,21.2,0
2024-05-13,21.3,0
2024-05-13,34.1,15
2024-05-13,34.3,19
2024-05-14,29.6,15
2024-05-14,29.1,6
2024-05-14,23.6,3
2024-05-14,37.3,22
2024-05-14,29.5,1
2024-05-14,29.1,14
2024-05-14,29.0,21
2024-05-14,32.2,13
2024-05-14,26.6,18
2024-05-14,34.6,26
2024-05-15,25.2,13
2024-05-15,39.7,25
2024-05-15,22.8,5
2024-05-15,32.8,20
2024-05-15,34.0,20
2024-05-15,29.3,17
2024-05-15,23.1,0
2024-05-15,21.4,0
2024-05-15,36.4,16
2024-05-15,29.3,10
2024-05-16,38.9,22
2024-05-16,21.5,1
2024-05-16,28.6,9
2024-05-16,35.0,19
2024-05-16,38.8,28
2024-05-16,30.9,15
2024-05-16,29.9,19
2024-05-16,39.8,22
2024-05-16,28.7,16
2024-05-16,23.9,8
2024-05-17,35.9,19
2024-05-17,23.9,11
2024-05-17,31.9,8
2024-05-17,36.9,13
2024-05-17,24.8,14
2024-05-17,26.2,8
2024-05-17,23.5,1
2024-05-17,31.0,17
2024-05-17,25.3,10
2024-05-17,28.0,5
2024-05-18,34.2,18
2024-05-18,34.0,18
2024-05-18,38.4,25
2024-05-18,32.4,16
2024-05-18,35.7,23
2024-05-18,29.1,25
2024-05-18,29.6,12
2024-05-18,36.6,21
2024-05-18,29.7,12
2024-05-18,27.8,11
2024-05-19,29.2,14
2024-05-19,31.6,5
2024-05-19,21.9,8
2024-05-19,38.7,24
2024-05-19,37.5,19
2024-05-19,39.5,35
2024-05-19,32.8,19
2024-05-19,39.4,21
2024-05-19,28.8,12
2024-05-19,31.0,12
2024-05-20,29.3,17
2024-05-20,33.1,20
2024-05-20,33.9,12
2024-05-20,37.5,26
2024-05-20,37.3,29
2024-05-20,30.6,19
2024-05-20,35.5,29
2024-05-20,33.6,20
2024-05-20,36.6,17
2024-05-20,37.7,23
2024-05-21,36.5,11
2024-05-21,22.7,0
2024-05-21,35.4,18
2024-05-21,20.1,6
2024-05-21,36.6,19
2024-05-21,33.3,12
2024-05-21,26.8,5
2024-05-21,30.5,13
2024-05-21,31.9,14
2024-05-21,21.8,0
2024-05-22,32.5,5
2024-05-22,24.3,6
2024-05-22,30.6,11
2024-05-22,32.3,15
2024-05-22,35.6,8
2024-05-22,33.0,21
2024-05-22,28.1,13
2024-05-22,38.6,19
2024-05-22,33.6,11
2024-05-22,29.2,22
2024-05-23,20.0,12
2024-05-23,37.1,27
2024-05-23,23.2,0
2024-05-23,24.7,15
2024-05-23,28.1,15
2024-05-23,25.7,13
2024-05-23,20.9,8
2024-05-23,23.8,2
2024-05-23,33.0,22
2024-05-23,37.8,21
2024-05-24,30.3,14
2024-05-24,28.6,16
2024-05-24,21.6,1
2024-05-24,39.6,36
2024-05-24,21.9,4
2024-05-24,31.5,20
2024-05-24,36.6,21
2024-05-24,23.2,12
2024-05-24,22.3,0
2024-05-24,39.1,22
2024-05-25,23.5,8
2024-05-25,24.7,5
2024-05-25,24.0,14
2024-05-25,33.2,12
2024-05-25,22.1,9
2024-05-25,33.8,16
2024-05-25,35.8,17
2024-05-25,23.3,13
2024-05-25,24.8,18
2024-05-25,35.3,7
2024-05-26,24.9,7
2024-05-26,28.2,18
2024-05-26,23.6,12
2024-05-26,35.3,17
2024-05-26,34.0,10
2024-05-26,33.5,18
2024-05-26,32.3,9
2024-05-26,23.1,0
2024-05-26,39.6,15
2024-05-26,36.6,19
2024-05-27,37.9,24
2024-05-27,36.5,24
2024-05-27,30.0,14
2024-05-27,35.4,20
2024-05-27,25.9,9
2024-05-27,30.1,16
2024-05-27,21.6,2
2024-05-27,20.9,6
2024-05-27,27.6,13
2024-05-27,31.5,11
2024-05-28,34.0,21
2024-05-28,20.6,4
2024-05-28,27.0,7
2024-05-28,35.8,21
2024-05-28,34.5,7
2024-05-28,30.8,10
2024-05-28,21.6,4
2024-05-28,28.6,18
2024-05-28,34.5,11
2024-05-28,26.6,16
2024-05-29,28.2,8
2024-05-29,27.0,13
2024-05-29,21.3,12
2024-05-29,33.1,15
2024-05-29,29.6,4
2024-05-29,31.4,30
2024-05-29,23.8,6
2024-05-29,37.7,14
2024-05-29,34.3,18
2024-05-29,24.8,10
2024-05-30,33.0,16
2024-05-30,27.3,15
2024-05-30,32.9,14
2024-05-30,22.8,1
2024-05-30,29.6,9
2024-05-30,24.7,0
2024-05-30,27.0,9
2024-05-30,27.3,20
2024-05-30,33.8,17
2024-05-30,29.7,18
2024-05-31,22.5,14
2024-05-31,36.8,8
2024-05-31,24.6,10
2024-05-31,28.9,12
2024-05-31,36.9,19
2024-05-31,31.7,13
2024-05-31,33.6,29
2024-05-31,32.2,12
2024-05-31,29.6,17
2024-05-31,29.5,11
2024-06-01,28.9,18
2024-06-01,33.9,25
2024-06-01,31.2,11
2024-06-01,29.3,9
2024-06-01,29.6,18
2024-06-01,25.2,9
2024-06-01,34.9,24
2024-06-01,32.2,22
2024-06-01,29.5,16
2024-06-01,27.5,12
2024-06-02,25.7,9
2024-06-02,38.0,16
2024-06-02,35.2,14
2024-06-02,38.8,17
2024-06-02,33.6,15
2024-06-02,21.9,0
2024-06-02,21.7,11
2024-06-02,35.9,17
2024-06-02,30.0,13
2024-06-02,21.5,7
2024-06-03,39.9,24
2024-06-03,22.7,5
2024-06-03,30.3,20
2024-06-03,31.5,8
2024-06-03,23.9,16
2024-06-03,21.9,5
2024-06-03,23.3,10
2024-06-03,36.3,19
2024-06-03,23.5,3
2024-06-03,27.5,18
2024-06-04,39.1,24
2024-06-04,21.4,12
2024-06-04,34.0,21
2024-06-04,39.0,24
2024-06-04,24.5,7
2024-06-04,21.1,4
2024-06-04,34.0,28
2024-06-04,34.4,26
2024-06-04,34.1,16
2024-06-04,35.7,16
2024-06-05,37.8,22
2024-06-05,29.1,15
2024-06-05,24.2,10
2024-06-05,29.0,14
2024-06-05,31.4,18
2024-06-05,32.5,18
2024-06-05,35.0,11
2024-06-05,34.3,14
2024-06-05,37.3,26
2024-06-05,31.8,9
2024-06-06,25.1,8
2024-06-06,33.8,26
2024-06-06,30.2,21
2024-06-06,29.9,13
2024-06-06,35.5,14
2024-06-06,27.6,13
2024-06-06,37.4,28
2024-06-06,27.2,16
2024-06-06,23.1,11
2024-06-06,28.3,7
2024-06-07,38.2,24
2024-06-07,28.4,12
2024-06-07,25.0,12
2024-06-07,38.3,18
2024-06-07,36.5,21
2024-06-07,24.1,3
2024-06-07,32.0,15
2024-06-07,36.0,31
2024-06-07,26.4,18
2024-06-07,36.5,27
2024-06-08,24.0,0
2024-06-08,22.9,17
2024-06-08,36.6,18
2024-06-08,37.0,19
2024-06-08,25.9,17
2024-06-08,32.1,7
2024-06-08,22.5,3
2024-06-08,22.7,0
2024-06-08,20.6,0
2024-06-08,24.3,7
2024-06-09,21.1,5
2024-06-09,29.0,15
2024-06-09,39.1,29
2024-06-09,22.1,19
2024-06-09,33.3,28
2024-06-09,28.7,11
2024-06-09,23.2,7
2024-06-09,29.7,21
2024-06-09,23.6,12
2024-06-09,21.7,7
2024-06-10,30.3,20
2024-06-10,21.0,0
2024-06-10,37.1,17
2024-06-10,23.7,12
2024-06-10,20.2,2
2024-06-10,37.4,32
2024-06-10,35.5,11
2024-06-10,28.7,13
2024-06-10,21.3,4
2024-06-10,32.4,20
2024-06-11,31.9,21
2024-06-11,29.2,12
2024-06-11,31.5,7
2024-06-11,34.2,22
2024-06-11,29.6,15
2024-06-11,26.2,14
2024-06-11,32.4,17
2024-06-11,37.6,18
2024-06-11,39.9,24
2024-06-11,20.3,4
2024-06-12,33.2,17
2024-06-12,30.2,19
2024-06-12,39.2,17
2024-06-12,22.8,10
2024-06-12,38.0,22
2024-06-12,21.9,7
2024-06-12,38.2,24
2024-06-12,37.6,24
2024-06-12,29.3,4
2024-06-12,31.6,24
2024-06-13,35.2,25
2024-06-13,24.2,9
2024-06-13,22.5,11
2024-06-13,39.4,20
2024-06-13,22.6,0
2024-06-13,31.1,11
2024-06-13,20.9,6
2024-06-13,30.9,4
2024-06-13,22.9,13
2024-06-13,25.7,7
2024-06-14,31.8,14
2024-06-14,36.0,22
2024-06-14,22.4,10
2024-06-14,33.1,12
2024-06-14,31.0,19
2024-06-14,38.8,16
2024-06-14,20.5,6
2024-06-14,25.7,10
2024-06-14,20.8,10
2024-06-14,23.6,16
2024-06-15,26.5,16
2024-06-15,24.5,6
2024-06-15,24.9,10
2024-06-15,29.6,11
2024-06-15,37.6,16
2024-06-15,32.5,16
2024-06-15,28.0,17
2024-06-15,38.9,18
2024-06-15,36.5,10
2024-06-15,30.4,21
2024-06-16,31.2,22
2024-06-16,21.8,5
2024-06-16,31.7,11
2024-06-16,26.7,22
2024-06-16,25.2,4
2024-06-16,38.8,19
2024-06-16,25.8,12
2024-06-16,39.9,21
2024-06-16,29.0,14
2024-06-16,28.5,19
2024-06-17,22.8,4
2024-06-17,20.7,10
2024-06-17,23.8,3
2024-06-17,34.4,23
2024-06-17,22.4,8
2024-06-17,34.1,24
2024-06-17,25.1,16
2024-06-17,27.5,14
2024-06-17,36.7,25
2024-06-17,39.1,28
2024-06-18,26.5,13
2024-06-18,27.1,14
2024-06-18,28.3,8
2024-06-18,29.6,11
2024-06-18,28.2,12
2024-06-18,27.6,9
2024-06-18,28.4,11
2024-06-18,31.2,13
2024-06-18,30.1,5
2024-06-18,24.6,9
2024-06-19,21.8,7
2024-06-19,36.9,13
2024-06-19,25.3,9
2024-06-19,23.7,8
2024-06-19,23.6,7
2024-06-19,27.2,16
2024-06-19,36.5,18
2024-06-19,20.3,0
2024-06-19,34.4,12
2024-06-19,37.9,14
2024-06-20,34.3,17
2024-06-20,35.9,9
2024-06-20,35.3,16
2024-06-20,21.3,13
2024-06-20,39.0,21
2024-06-20,27.7,18
2024-06-20,23.7,10
2024-06-20,29.4,23
2024-06-20,25.3,17
2024-06-20,30.7,22
2024-06-21,24.1,7
2024-06-21,37.0,29
2024-06-21,33.5,16
2024-06-21,31.4,12
